,Unnamed: 0,image_number,xmin,ymin,xmax,ymax,x_values_odo,y_values_odo,z_values_odo,x_center,y_center,width,height
62,62,32,3.42,0.84,7.05,10.58,2.175,1.295,0.63597,5.21,5.68,3.58,9.74
63,63,32,9.37,0.0,11.79,11.79,2.175,1.295,0.63597,10.58,5.89,2.37,11.74
64,64,33,3.26,0.74,7.0,10.53,2.178,1.308,0.63597,5.11,5.63,3.74,9.79
65,65,33,9.42,0.05,11.74,11.79,2.178,1.308,0.63597,10.58,5.89,2.32,11.68
66,66,34,3.37,0.58,7.11,10.63,2.18,1.322,0.63715,5.21,5.63,3.74,10.0
67,67,34,9.53,0.0,11.79,11.79,2.18,1.322,0.63715,10.63,5.89,2.21,11.74
68,68,35,3.16,0.58,7.0,10.63,2.184,1.34,0.63597,5.11,5.58,3.79,10.05
69,69,35,9.58,0.0,11.79,11.79,2.184,1.34,0.63597,10.68,5.89,2.16,11.74
70,70,36,3.16,0.42,7.0,10.58,2.187,1.36,0.63774,5.11,5.47,3.84,10.16
71,71,36,9.63,0.05,11.79,11.79,2.187,1.36,0.63774,10.68,5.89,2.11,11.68
72,72,37,3.16,0.26,7.0,10.63,2.191,1.379,0.63597,5.11,5.42,3.79,10.37
73,73,37,9.68,0.05,11.79,11.79,2.191,1.379,0.63597,10.74,5.89,2.05,11.68
74,74,38,3.05,0.21,7.0,10.68,2.195,1.399,0.63656,5.0,5.47,3.89,10.47
75,75,38,9.63,0.0,11.79,11.79,2.195,1.399,0.63656,10.68,5.89,2.11,11.74
76,76,39,3.05,0.42,7.0,10.74,2.198,1.418,0.63597,5.0,5.58,3.89,10.26
77,77,39,9.79,0.0,11.79,11.79,2.198,1.418,0.63597,10.74,5.89,1.95,11.74
78,78,40,2.89,0.05,6.95,10.84,2.202,1.438,0.63656,4.89,5.47,4.05,10.79
79,79,40,9.74,0.0,11.79,11.79,2.202,1.438,0.63656,10.74,5.89,2.0,11.74
80,80,41,2.89,0.0,6.89,10.84,2.206,1.457,0.63597,4.89,5.42,4.0,10.79
81,81,41,9.84,0.05,11.79,11.79,2.206,1.457,0.63597,10.79,5.89,1.89,11.68
82,82,42,2.84,0.0,7.05,10.95,2.209,1.477,0.63656,4.95,5.47,4.16,10.95
83,83,42,10.0,0.0,11.79,11.79,2.209,1.477,0.63656,10.89,5.89,1.74,11.74
84,84,43,2.74,0.0,7.0,11.0,2.213,1.496,0.63597,4.84,5.47,4.21,11.0
85,85,43,10.0,0.0,11.79,11.79,2.213,1.496,0.63597,10.89,5.89,1.74,11.74
86,86,44,2.74,0.0,7.0,11.11,2.216,1.513,0.638329,4.84,5.53,4.21,11.05
87,87,44,10.05,0.16,11.79,11.79,2.216,1.513,0.638329,10.89,5.95,1.68,11.58
88,88,45,2.74,0.0,7.05,11.11,2.219,1.527,0.645368,4.89,5.53,4.26,11.11
89,89,45,10.21,0.05,11.79,11.79,2.219,1.527,0.645368,11.0,5.89,1.53,11.68
90,90,46,2.74,0.0,7.11,11.11,2.22,1.539,0.651773,4.89,5.58,4.32,11.11
91,91,47,2.63,0.0,7.11,11.11,2.222,1.547,0.659858,4.84,5.53,4.47,11.05
92,92,48,2.95,0.0,7.42,11.26,2.222,1.552,0.666728,5.21,5.63,4.47,11.21
93,93,49,3.26,0.0,7.84,11.26,2.222,1.554,0.672976,5.58,5.63,4.53,11.21
94,94,50,3.74,0.0,8.21,11.42,2.222,1.555,0.67749,5.95,5.68,4.47,11.37
95,95,51,4.0,0.0,8.47,11.42,2.222,1.555,0.684771,6.26,5.68,4.42,11.37
96,96,52,4.32,0.0,8.84,11.37,2.222,1.555,0.69088,6.58,5.68,4.47,11.37
97,97,53,4.63,0.0,9.11,11.53,2.222,1.555,0.698035,6.89,5.74,4.42,11.53
98,98,54,4.84,0.0,9.37,11.53,2.222,1.555,0.704579,7.11,5.79,4.53,11.53
99,99,55,4.95,0.0,9.53,11.68,2.222,1.557,0.707829,7.21,5.84,4.53,11.63
100,100,56,4.84,0.0,9.47,11.68,2.222,1.562,0.708909,7.16,5.84,4.63,11.68
101,101,57,4.84,0.0,9.47,11.74,2.222,1.571,0.710526,7.16,5.89,4.58,11.74
102,102,58,4.79,0.0,9.53,11.68,2.222,1.583,0.709987,7.16,5.84,4.68,11.63
103,103,59,4.79,0.0,9.58,11.79,2.222,1.598,0.710526,7.16,5.89,4.74,11.74
104,104,60,4.74,0.0,9.53,11.79,2.222,1.616,0.709987,7.11,5.89,4.74,11.74
105,105,61,4.74,0.0,9.63,11.79,2.222,1.636,0.710526,7.16,5.89,4.84,11.74
106,106,62,4.74,0.0,9.68,11.79,2.221,1.656,0.709987,7.21,5.89,4.95,11.74
107,107,63,4.79,0.0,9.79,11.79,2.221,1.676,0.709987,7.26,5.89,5.0,11.74
108,108,64,4.63,0.0,9.84,11.79,2.221,1.696,0.710526,7.21,5.89,5.16,11.74
109,109,65,4.58,0.0,9.84,11.79,2.221,1.715,0.709987,7.21,5.89,5.21,11.74
110,110,66,4.53,0.0,9.89,11.79,2.221,1.735,0.709987,7.21,5.89,5.32,11.74
111,111,67,4.58,0.0,9.89,11.79,2.22,1.755,0.709987,7.26,5.89,5.26,11.74
112,112,68,4.47,0.0,10.0,11.79,2.22,1.775,0.710526,7.21,5.89,5.53,11.74
113,113,69,4.26,0.0,10.05,11.79,2.22,1.795,0.709448,7.16,5.89,5.74,11.74
114,114,70,4.32,0.0,10.05,11.79,2.22,1.815,0.709987,7.16,5.89,5.68,11.74
115,115,71,4.32,0.0,10.11,11.74,2.22,1.835,0.709448,7.21,5.84,5.79,11.74
116,116,72,4.84,0.0,10.89,11.79,2.219,1.855,0.709987,7.84,5.89,6.0,11.74
117,117,73,5.16,0.0,11.32,11.79,2.219,1.875,0.709448,8.26,5.89,6.16,11.74
118,118,74,5.53,0.0,11.68,11.79,2.219,1.895,0.709448,8.63,5.89,6.16,11.74
119,119,75,5.79,0.0,11.79,11.79,2.219,1.915,0.709448,8.79,5.89,5.95,11.74
120,120,76,6.0,0.0,11.79,11.79,2.219,1.934,0.711064,8.89,5.89,5.74,11.74
121,121,77,6.53,0.0,11.79,11.79,2.218,1.954,0.709448,9.11,5.89,5.21,11.74
122,122,78,6.84,0.0,11.79,11.79,2.218,1.972,0.713212,9.32,5.89,4.89,11.74
123,123,79,7.16,0.0,11.79,11.79,2.218,1.985,0.717488,9.47,5.89,4.58,11.74
124,124,80,7.63,0.21,11.79,11.79,2.217,1.997,0.725434,9.68,6.0,4.11,11.53
125,125,81,8.05,0.0,11.79,11.79,2.217,2.004,0.730156,9.89,5.89,3.68,11.74
126,126,82,,,,,2.216,2.01,0.737948,0.0,0.0,0.0,0.0
127,127,83,,,,,2.216,2.017,0.74001,0.0,0.0,0.0,0.0
128,128,84,,,,,2.215,2.029,0.739495,0.0,0.0,0.0,0.0
129,129,85,0.0,0.47,2.0,9.0,2.213,2.042,0.737948,1.0,4.74,2.0,8.53
130,130,86,0.0,0.42,1.95,8.95,2.212,2.059,0.74001,0.95,4.68,1.95,8.53
131,131,87,0.0,0.21,2.21,9.16,2.21,2.079,0.739495,1.11,4.68,2.21,8.89
132,132,88,0.0,0.47,2.21,9.11,2.208,2.099,0.73898,1.11,4.79,2.21,8.58
133,133,89,0.0,0.74,1.84,9.26,2.206,2.118,0.739495,0.89,5.0,1.84,8.47
134,134,90,0.0,0.95,1.89,9.32,2.204,2.139,0.738464,0.95,5.16,1.84,8.32
135,135,91,0.0,1.0,1.84,9.47,2.202,2.158,0.741038,0.89,5.21,1.84,8.42
136,136,92,0.0,1.37,1.84,9.37,2.2,2.178,0.738464,0.89,5.37,1.84,8.0
137,137,93,0.0,1.68,1.79,9.53,2.199,2.198,0.73898,0.89,5.63,1.79,7.84
138,138,94,,,,,2.197,2.217,0.738464,0.0,0.0,0.0,0.0
139,139,95,0.0,3.05,1.47,9.47,2.195,2.237,0.74001,0.74,6.26,1.47,6.42
140,140,96,0.0,3.32,1.63,9.47,2.193,2.258,0.739495,0.79,6.37,1.63,6.11
141,141,97,0.0,3.21,1.42,9.74,2.191,2.277,0.73898,0.74,6.47,1.42,6.47
142,142,98,0.0,3.05,1.42,9.47,2.189,2.297,0.739495,0.74,6.26,1.42,6.37
143,143,99,,,,,2.187,2.317,0.73898,0.0,0.0,0.0,0.0
144,144,100,,,,,2.185,2.336,0.739495,0.0,0.0,0.0,0.0
145,145,101,,,,,2.183,2.356,0.739495,0.0,0.0,0.0,0.0
146,146,102,,,,,2.181,2.376,0.73898,0.0,0.0,0.0,0.0
147,147,103,,,,,2.179,2.396,0.739495,0.0,0.0,0.0,0.0
148,148,104,,,,,2.178,2.415,0.738464,0.0,0.0,0.0,0.0
149,149,105,,,,,2.176,2.435,0.739495,0.0,0.0,0.0,0.0
150,150,106,,,,,2.174,2.455,0.73898,0.0,0.0,0.0,0.0
151,151,107,,,,,2.172,2.475,0.73898,0.0,0.0,0.0,0.0
152,152,108,,,,,2.17,2.495,0.73898,0.0,0.0,0.0,0.0
153,153,109,,,,,2.168,2.515,0.739495,0.0,0.0,0.0,0.0
154,154,110,0.0,0.0,2.79,9.79,2.166,2.535,0.738464,1.37,4.89,2.74,9.74
155,155,111,0.0,0.0,3.32,9.79,2.164,2.555,0.740524,1.63,4.89,3.26,9.74
156,156,112,0.11,0.0,3.37,9.89,2.162,2.574,0.73898,1.74,4.95,3.21,9.89
157,157,113,0.42,0.0,3.63,9.89,2.16,2.594,0.739495,2.05,4.95,3.21,9.89
158,158,114,0.89,0.0,3.89,9.68,2.159,2.614,0.739495,2.42,4.84,3.0,9.63
159,159,115,1.05,0.0,4.26,9.95,2.157,2.634,0.738464,2.63,4.95,3.16,9.95
160,160,116,1.05,0.0,4.21,9.89,2.155,2.653,0.739495,2.63,4.95,3.16,9.89
161,161,117,1.05,0.0,4.32,9.95,2.153,2.673,0.73898,2.68,4.95,3.26,9.95
162,162,118,1.0,0.0,4.26,9.89,2.151,2.693,0.739495,2.63,4.95,3.21,9.89
163,163,119,0.89,0.0,4.21,9.79,2.149,2.713,0.739495,2.53,4.89,3.32,9.79
164,164,120,0.79,0.0,4.21,9.89,2.147,2.732,0.73898,2.47,4.95,3.42,9.84
165,165,121,,,,,2.145,2.752,0.73898,0.0,0.0,0.0,0.0
166,166,122,0.58,0.0,4.16,10.0,2.143,2.772,0.739495,2.37,5.0,3.53,9.95
167,167,123,0.53,0.0,4.11,9.95,2.141,2.792,0.73898,2.32,4.95,3.53,9.95
168,168,124,0.37,0.0,4.0,10.05,2.14,2.812,0.73898,2.21,5.0,3.58,10.0
169,169,125,0.37,0.0,4.05,10.16,2.138,2.832,0.73898,2.21,5.05,3.68,10.16
170,170,126,0.26,0.0,4.05,9.89,2.136,2.852,0.73898,2.16,4.95,3.74,9.89
171,171,127,0.21,0.05,3.89,10.05,2.134,2.871,0.74001,2.05,5.05,3.63,10.0
172,172,128,0.26,0.0,4.0,10.16,2.132,2.891,0.739495,2.11,5.05,3.74,10.11
173,173,129,0.21,0.0,3.89,10.26,2.13,2.911,0.73898,2.05,5.16,3.63,10.26
174,174,130,0.11,0.0,3.84,10.21,2.128,2.931,0.739495,1.95,5.11,3.68,10.21
175,175,131,0.0,0.0,3.74,10.21,2.126,2.951,0.74001,1.89,5.11,3.74,10.21
176,176,132,0.05,0.0,3.58,10.11,2.124,2.97,0.737948,1.79,5.05,3.47,10.11
177,177,133,0.0,0.0,3.53,10.21,2.122,2.99,0.739495,1.79,5.11,3.47,10.21
178,178,134,0.0,0.0,3.63,10.32,2.12,3.01,0.739495,1.84,5.16,3.63,10.32
179,179,135,0.0,0.0,3.58,10.26,2.119,3.03,0.739495,1.79,5.16,3.58,10.26
180,180,136,0.0,0.0,4.05,10.53,2.117,3.049,0.73898,2.0,5.26,4.05,10.47
181,181,137,0.58,0.0,4.47,10.37,2.115,3.07,0.739495,2.53,5.16,3.89,10.32
182,182,138,0.89,0.05,4.95,10.37,2.113,3.089,0.739495,2.89,5.21,4.0,10.26
183,183,139,1.05,0.0,4.89,10.47,2.111,3.109,0.73898,3.0,5.21,3.84,10.42
184,184,140,1.53,0.0,5.74,10.37,2.109,3.129,0.739495,3.63,5.16,4.16,10.37
185,185,141,1.95,0.0,5.89,10.37,2.107,3.149,0.73898,3.95,5.16,3.89,10.37
186,186,142,2.37,0.0,6.21,10.42,2.105,3.168,0.739495,4.32,5.21,3.79,10.42
187,187,143,2.63,0.0,6.37,10.47,2.103,3.188,0.74001,4.47,5.26,3.74,10.47
188,188,144,3.21,0.0,7.0,10.53,2.102,3.205,0.742065,5.11,5.26,3.79,10.53
189,189,145,3.58,0.0,7.11,10.63,2.1,3.22,0.746662,5.32,5.32,3.53,10.58
190,190,146,4.0,0.0,7.63,10.68,2.099,3.23,0.754246,5.84,5.32,3.63,10.63
191,191,147,4.32,0.0,7.95,10.68,2.098,3.238,0.760738,6.16,5.32,3.58,10.68
192,192,147,0.0,3.42,1.37,8.11,2.098,3.238,0.760738,0.68,5.79,1.32,4.68
193,193,148,4.47,0.0,8.32,10.84,2.097,3.243,0.766173,6.42,5.42,3.79,10.84
194,194,148,0.0,3.37,1.47,8.05,2.097,3.243,0.766173,0.74,5.68,1.47,4.68
195,195,149,4.74,0.0,8.47,10.79,2.096,3.245,0.771554,6.58,5.42,3.74,10.79
196,196,149,0.0,3.32,1.79,8.16,2.096,3.245,0.771554,0.89,5.74,1.79,4.84
197,197,150,0.0,3.37,1.68,8.11,2.096,3.246,0.775433,0.84,5.74,1.68,4.68
198,198,150,4.63,0.0,8.26,10.79,2.096,3.246,0.775433,6.47,5.37,3.63,10.74
199,199,151,0.0,3.42,1.74,8.11,2.096,3.246,0.781674,0.84,5.74,1.74,4.63
200,200,151,4.63,0.0,8.42,10.89,2.096,3.246,0.781674,6.53,5.42,3.79,10.84
201,201,152,0.0,3.37,1.74,8.11,2.096,3.246,0.787838,0.84,5.74,1.74,4.74
202,202,152,4.84,0.0,8.53,10.95,2.096,3.246,0.787838,6.68,5.47,3.63,10.95
203,203,153,0.0,3.37,1.74,8.16,2.096,3.246,0.792992,0.84,5.74,1.74,4.74
204,204,153,5.0,0.0,8.58,11.05,2.096,3.246,0.792992,6.79,5.53,3.58,11.05
205,205,154,0.0,3.26,1.58,8.11,2.096,3.246,0.799472,0.79,5.63,1.58,4.79
206,206,154,4.58,0.0,8.53,10.95,2.096,3.246,0.799472,6.58,5.47,3.95,10.89
207,207,155,0.0,3.26,1.68,8.21,2.096,3.246,0.804498,0.84,5.74,1.68,4.89
208,208,155,4.58,0.0,8.58,10.95,2.096,3.246,0.804498,6.58,5.47,4.0,10.95
209,209,156,0.0,3.21,1.68,8.16,2.096,3.246,0.810365,0.84,5.68,1.68,4.89
210,210,156,4.53,0.05,8.63,11.05,2.096,3.246,0.810365,6.58,5.53,4.11,10.95
211,211,157,0.0,3.26,1.47,8.21,2.096,3.246,0.81571,0.74,5.74,1.47,4.95
212,212,157,4.42,0.0,8.58,11.11,2.096,3.246,0.81571,6.47,5.58,4.16,11.11
213,213,158,0.0,3.26,1.37,8.0,2.096,3.248,0.818356,0.68,5.63,1.37,4.74
214,214,158,4.32,0.0,8.42,11.05,2.096,3.248,0.818356,6.37,5.53,4.11,11.05
215,215,159,0.0,3.21,1.42,8.16,2.094,3.253,0.819235,0.68,5.68,1.37,4.95
216,216,159,4.37,0.0,8.63,11.26,2.094,3.253,0.819235,6.53,5.63,4.26,11.21
217,217,160,0.0,3.16,1.42,8.16,2.091,3.26,0.819673,0.68,5.63,1.42,4.95
218,218,160,4.26,0.0,8.58,11.32,2.091,3.26,0.819673,6.42,5.63,4.26,11.26
219,219,161,0.0,3.26,1.21,8.21,2.087,3.272,0.819235,0.63,5.74,1.21,4.89
220,220,161,4.21,0.05,8.63,11.47,2.087,3.272,0.819235,6.42,5.74,4.37,11.37
221,221,162,0.0,3.21,1.21,8.26,2.082,3.286,0.820111,0.58,5.74,1.21,5.0
222,222,162,4.26,0.0,8.84,11.68,2.082,3.286,0.820111,6.53,5.84,4.58,11.63
223,223,163,0.0,3.32,1.26,8.32,2.076,3.302,0.819673,0.63,5.79,1.26,4.95
224,224,163,4.16,0.0,8.74,11.58,2.076,3.302,0.819673,6.47,5.79,4.58,11.53
225,225,164,0.0,3.32,1.37,8.26,2.069,3.321,0.819235,0.68,5.79,1.37,4.89
226,226,164,4.16,0.0,8.84,11.79,2.069,3.321,0.819235,6.53,5.89,4.68,11.74
227,227,165,0.0,3.37,1.42,8.32,2.061,3.34,0.819235,0.68,5.84,1.42,4.95
228,228,165,4.16,0.0,8.89,11.74,2.061,3.34,0.819235,6.53,5.89,4.68,11.74
229,229,166,0.0,3.32,1.21,8.58,2.055,3.358,0.818796,0.58,5.95,1.21,5.26
230,230,166,4.11,0.0,8.84,11.79,2.055,3.358,0.818796,6.47,5.89,4.68,11.74
231,231,167,0.0,3.47,1.11,8.42,2.048,3.377,0.819235,0.53,5.95,1.11,4.95
232,232,167,4.05,0.05,8.89,11.79,2.048,3.377,0.819235,6.47,5.89,4.84,11.68
233,233,168,0.0,3.47,1.16,8.47,2.041,3.396,0.819235,0.58,6.0,1.16,4.95
234,234,168,3.95,0.0,9.0,11.79,2.041,3.396,0.819235,6.47,5.89,5.05,11.74
235,235,169,3.95,0.0,8.95,11.79,2.034,3.414,0.819235,6.42,5.89,5.0,11.74
236,236,169,0.0,4.21,1.11,8.53,2.034,3.414,0.819235,0.53,6.37,1.05,4.32
237,237,170,3.84,0.0,8.95,11.79,2.027,3.433,0.819235,6.37,5.89,5.05,11.74
238,238,170,0.0,4.53,1.16,8.53,2.027,3.433,0.819235,0.58,6.53,1.16,3.95
239,239,171,3.84,0.0,9.11,11.79,2.02,3.452,0.819673,6.47,5.89,5.21,11.74
240,240,171,0.0,4.47,1.16,8.47,2.02,3.452,0.819673,0.58,6.47,1.11,3.95
241,241,172,3.79,0.0,9.11,11.79,2.013,3.471,0.819235,6.47,5.89,5.26,11.74
242,242,172,0.0,4.53,0.95,8.53,2.013,3.471,0.819235,0.47,6.53,0.95,3.95
243,243,173,4.0,0.0,9.26,11.79,2.006,3.489,0.819235,6.63,5.89,5.21,11.74
244,244,173,0.0,4.47,1.11,8.42,2.006,3.489,0.819235,0.53,6.42,1.11,3.95
245,245,174,4.37,0.0,9.47,11.79,2.0,3.508,0.819673,6.89,5.89,5.05,11.74
246,246,174,0.0,3.37,1.42,8.58,2.0,3.508,0.819673,0.68,5.95,1.42,5.16
247,247,175,4.74,0.0,10.05,11.79,1.993,3.527,0.819235,7.42,5.89,5.26,11.74
248,248,175,0.0,3.26,1.79,8.58,1.993,3.527,0.819235,0.89,5.89,1.79,5.32
249,249,176,5.0,0.0,10.58,11.79,1.986,3.545,0.819235,7.79,5.89,5.53,11.74
250,250,176,0.0,3.21,2.11,8.58,1.986,3.545,0.819235,1.05,5.89,2.05,5.32
251,251,177,0.0,3.32,2.26,8.47,1.979,3.564,0.819235,1.16,5.89,2.26,5.11
252,252,177,5.26,0.0,10.79,11.79,1.979,3.564,0.819235,8.0,5.89,5.53,11.74
253,253,178,0.26,3.37,2.63,8.58,1.972,3.582,0.819235,1.42,5.95,2.37,5.16
254,254,178,5.58,0.05,11.21,11.79,1.972,3.582,0.819235,8.37,5.89,5.63,11.68
255,255,179,0.63,3.42,3.0,8.58,1.965,3.601,0.819673,1.79,6.0,2.37,5.16
256,256,179,5.95,0.0,11.74,11.79,1.965,3.601,0.819673,8.84,5.89,5.74,11.74
257,257,180,0.95,3.47,3.37,8.68,1.958,3.62,0.819235,2.16,6.05,2.42,5.16
258,258,180,6.53,0.0,11.79,11.79,1.958,3.62,0.819235,9.16,5.89,5.21,11.74
259,259,181,1.42,3.53,3.84,8.84,1.951,3.639,0.819673,2.63,6.16,2.37,5.26
260,260,181,6.95,0.0,11.79,11.79,1.951,3.639,0.819673,9.37,5.89,4.79,11.74
261,261,182,1.84,3.58,4.16,8.58,1.944,3.657,0.819235,3.0,6.05,2.32,4.95
262,262,182,7.26,0.0,11.74,11.79,1.944,3.657,0.819235,9.47,5.89,4.47,11.74
263,263,183,,,,,1.937,3.676,0.819673,0.0,0.0,0.0,0.0
264,264,184,2.58,3.68,4.89,8.79,1.93,3.695,0.819235,3.74,6.21,2.32,5.05
265,265,184,7.89,0.05,11.79,11.79,1.93,3.695,0.819235,9.84,5.89,3.84,11.68
266,266,185,2.89,3.74,5.16,8.74,1.924,3.713,0.819673,4.0,6.26,2.21,4.95
267,267,186,3.21,3.79,5.53,8.74,1.917,3.732,0.819235,4.37,6.26,2.26,4.89
268,268,186,0.0,2.89,1.58,8.11,1.917,3.732,0.819235,0.79,5.53,1.58,5.16
269,269,187,3.16,3.79,5.42,8.84,1.91,3.751,0.820111,4.26,6.32,2.26,5.0
270,270,187,0.0,2.95,1.53,8.11,1.91,3.751,0.820111,0.74,5.53,1.47,5.16
271,271,188,3.21,3.74,5.47,8.79,1.903,3.77,0.819673,4.32,6.26,2.26,5.0
272,272,188,0.0,2.89,1.58,8.16,1.903,3.77,0.819673,0.79,5.53,1.58,5.26
273,273,189,3.16,3.63,5.37,8.47,1.896,3.788,0.819235,4.26,6.05,2.21,4.84
274,274,189,0.0,2.79,1.47,8.05,1.896,3.788,0.819235,0.74,5.42,1.47,5.21
275,275,190,3.11,3.74,5.32,8.53,1.89,3.804,0.821858,4.21,6.11,2.16,4.74
