,Unnamed: 0,image_number,xmin,ymin,xmax,ymax,x_values_odo,y_values_odo,z_values_odo,x_center,y_center,width,height
33,33,17,1014.0,1.0,1280.0,720.0,2.171,1.277,0.5415,14.31,8.0,3.31,15.97
34,34,18,383.0,61.0,774.0,641.0,2.172,1.279,0.549194,7.22,7.78,4.88,12.88
35,35,18,1017.0,1.0,1280.0,720.0,2.172,1.279,0.549194,14.34,8.0,3.28,15.97
36,36,19,386.0,68.0,769.0,639.0,2.172,1.28,0.554935,7.19,7.84,4.78,12.69
37,37,19,1018.0,1.0,1280.0,720.0,2.172,1.28,0.554935,14.34,8.0,3.25,15.97
38,38,20,384.0,67.0,770.0,641.0,2.172,1.28,0.561916,7.19,7.84,4.81,12.75
39,39,20,1017.0,1.0,1275.0,719.0,2.172,1.28,0.561916,14.31,8.0,3.22,15.94
40,40,21,383.0,60.0,768.0,638.0,2.172,1.28,0.569486,7.19,7.75,4.81,12.84
41,41,21,1009.0,1.0,1280.0,720.0,2.172,1.28,0.569486,14.28,8.0,3.38,15.97
42,42,22,379.0,63.0,771.0,644.0,2.172,1.28,0.577632,7.19,7.84,4.88,12.91
43,43,22,1014.0,1.0,1257.0,695.0,2.172,1.28,0.577632,14.19,7.72,3.03,15.41
44,44,23,384.0,60.0,774.0,641.0,2.172,1.28,0.585101,7.22,7.75,4.88,12.91
45,45,23,1016.0,4.0,1280.0,720.0,2.172,1.28,0.585101,14.34,8.03,3.28,15.91
46,46,24,382.0,66.0,772.0,644.0,2.172,1.28,0.593137,7.19,7.88,4.88,12.84
47,47,24,1021.0,3.0,1275.0,720.0,2.172,1.28,0.593137,14.34,8.0,3.16,15.91
48,48,25,386.0,63.0,779.0,644.0,2.172,1.28,0.600503,7.25,7.84,4.91,12.91
49,49,25,1024.0,1.0,1280.0,720.0,2.172,1.28,0.600503,14.38,8.0,3.19,15.97
50,50,26,383.0,59.0,772.0,639.0,2.172,1.28,0.609032,7.19,7.75,4.84,12.88
51,51,26,1014.0,1.0,1280.0,720.0,2.172,1.28,0.609032,14.31,8.0,3.31,15.97
52,52,27,384.0,64.0,775.0,640.0,2.172,1.28,0.615685,7.22,7.81,4.88,12.78
53,53,27,1019.0,4.0,1280.0,720.0,2.172,1.28,0.615685,14.34,8.03,3.25,15.91
54,54,28,381.0,63.0,773.0,643.0,2.172,1.28,0.623491,7.19,7.84,4.88,12.88
55,55,28,1014.0,2.0,1280.0,720.0,2.172,1.28,0.623491,14.31,8.0,3.31,15.94
56,56,29,374.0,63.0,758.0,648.0,2.172,1.28,0.630642,7.06,7.88,4.78,13.0
57,57,29,1008.0,1.0,1280.0,720.0,2.172,1.28,0.630642,14.28,8.0,3.38,15.97
58,58,30,367.0,69.0,764.0,643.0,2.173,1.282,0.634197,7.06,7.91,4.94,12.75
59,59,30,1010.0,3.0,1280.0,720.0,2.173,1.282,0.634197,14.31,8.0,3.38,15.91
60,60,31,371.0,75.0,761.0,643.0,2.174,1.287,0.63597,7.06,7.97,4.88,12.59
61,61,31,1012.0,2.0,1280.0,720.0,2.174,1.287,0.63597,14.31,8.0,3.34,15.94
62,62,32,373.0,52.0,766.0,648.0,2.175,1.295,0.63597,7.09,7.75,4.91,13.22
63,63,32,1021.0,1.0,1280.0,720.0,2.175,1.295,0.63597,14.38,8.0,3.22,15.97
64,64,33,355.0,47.0,763.0,645.0,2.178,1.308,0.63597,6.97,7.69,5.09,13.28
65,65,33,1023.0,6.0,1279.0,720.0,2.178,1.308,0.63597,14.38,8.06,3.19,15.84
66,66,34,367.0,38.0,775.0,651.0,2.18,1.322,0.63715,7.12,7.62,5.09,13.59
67,67,34,1037.0,1.0,1280.0,720.0,2.18,1.322,0.63715,14.47,8.0,3.03,15.97
68,68,35,347.0,36.0,764.0,651.0,2.184,1.34,0.63597,6.94,7.59,5.19,13.66
69,69,35,1041.0,1.0,1280.0,720.0,2.184,1.34,0.63597,14.5,8.0,2.97,15.97
70,70,36,346.0,26.0,765.0,648.0,2.187,1.36,0.63774,6.94,7.47,5.22,13.81
71,71,36,1049.0,4.0,1280.0,720.0,2.187,1.36,0.63774,14.53,8.03,2.88,15.91
72,72,37,347.0,17.0,764.0,652.0,2.191,1.379,0.63597,6.94,7.41,5.19,14.09
73,73,37,1052.0,4.0,1280.0,720.0,2.191,1.379,0.63597,14.56,8.03,2.84,15.91
74,74,38,336.0,15.0,760.0,655.0,2.195,1.399,0.63656,6.84,7.44,5.28,14.22
75,75,38,1051.0,3.0,1280.0,720.0,2.195,1.399,0.63656,14.56,8.0,2.84,15.91
76,76,39,333.0,27.0,760.0,656.0,2.198,1.418,0.63597,6.81,7.56,5.31,13.97
77,77,39,1063.0,1.0,1280.0,720.0,2.198,1.418,0.63597,14.62,8.0,2.69,15.97
78,78,40,315.0,6.0,759.0,665.0,2.202,1.438,0.63656,6.69,7.44,5.53,14.62
79,79,40,1062.0,1.0,1280.0,720.0,2.202,1.438,0.63656,14.62,8.0,2.72,15.97
80,80,41,316.0,3.0,753.0,665.0,2.206,1.457,0.63597,6.66,7.41,5.44,14.69
81,81,41,1070.0,5.0,1280.0,720.0,2.206,1.457,0.63597,14.69,8.03,2.62,15.88
82,82,42,314.0,1.0,766.0,671.0,2.209,1.477,0.63656,6.75,7.44,5.62,14.88
83,83,42,1086.0,2.0,1280.0,720.0,2.209,1.477,0.63656,14.78,8.0,2.41,15.94
84,84,43,301.0,1.0,761.0,674.0,2.213,1.496,0.63597,6.62,7.47,5.75,14.94
85,85,43,1089.0,1.0,1280.0,720.0,2.213,1.496,0.63597,14.78,8.0,2.38,15.97
86,86,44,299.0,1.0,761.0,679.0,2.216,1.513,0.638329,6.62,7.53,5.75,15.06
87,87,44,1095.0,10.0,1280.0,720.0,2.216,1.513,0.638329,14.81,8.09,2.31,15.75
88,88,45,301.0,1.0,769.0,680.0,2.219,1.527,0.645368,6.69,7.53,5.84,15.06
89,89,45,1113.0,4.0,1280.0,720.0,2.219,1.527,0.645368,14.94,8.03,2.06,15.91
90,90,46,299.0,2.0,772.0,681.0,2.22,1.539,0.651773,6.69,7.56,5.91,15.06
91,91,47,287.0,1.0,776.0,679.0,2.222,1.547,0.659858,6.62,7.53,6.09,15.06
92,92,48,323.0,3.0,810.0,689.0,2.222,1.552,0.666728,7.06,7.69,6.06,15.22
93,93,49,359.0,1.0,854.0,688.0,2.222,1.554,0.672976,7.56,7.62,6.19,15.25
94,94,50,406.0,3.0,897.0,698.0,2.222,1.555,0.67749,8.12,7.75,6.12,15.44
95,95,51,439.0,1.0,923.0,698.0,2.222,1.555,0.684771,8.5,7.75,6.03,15.47
96,96,52,471.0,1.0,961.0,696.0,2.222,1.555,0.69088,8.94,7.72,6.12,15.44
97,97,53,508.0,1.0,993.0,705.0,2.222,1.555,0.698035,9.38,7.84,6.06,15.62
98,98,54,527.0,1.0,1022.0,707.0,2.222,1.555,0.704579,9.66,7.84,6.19,15.69
99,99,55,541.0,2.0,1036.0,714.0,2.222,1.557,0.707829,9.84,7.94,6.19,15.81
100,100,56,529.0,1.0,1033.0,715.0,2.222,1.562,0.708909,9.75,7.94,6.28,15.84
101,101,57,530.0,2.0,1032.0,719.0,2.222,1.571,0.710526,9.75,8.0,6.25,15.91
102,102,58,524.0,1.0,1036.0,714.0,2.222,1.583,0.709987,9.75,7.91,6.38,15.84
103,103,59,524.0,1.0,1041.0,720.0,2.222,1.598,0.710526,9.75,8.0,6.44,15.97
104,104,60,519.0,2.0,1036.0,720.0,2.222,1.616,0.709987,9.69,8.0,6.44,15.94
105,105,61,515.0,2.0,1046.0,720.0,2.222,1.636,0.710526,9.75,8.0,6.62,15.94
106,106,62,515.0,2.0,1055.0,720.0,2.221,1.656,0.709987,9.81,8.0,6.75,15.94
107,107,63,522.0,2.0,1065.0,720.0,2.221,1.676,0.709987,9.91,8.0,6.78,15.94
108,108,64,506.0,2.0,1070.0,720.0,2.221,1.696,0.710526,9.84,8.0,7.03,15.94
109,109,65,501.0,1.0,1069.0,720.0,2.221,1.715,0.709987,9.81,8.0,7.09,15.97
110,110,66,497.0,3.0,1078.0,720.0,2.221,1.735,0.709987,9.81,8.0,7.25,15.91
111,111,67,501.0,1.0,1078.0,720.0,2.22,1.755,0.709987,9.84,8.0,7.19,15.97
112,112,68,486.0,3.0,1086.0,720.0,2.22,1.775,0.710526,9.81,8.0,7.5,15.91
113,113,69,465.0,1.0,1092.0,720.0,2.22,1.795,0.709448,9.72,8.0,7.81,15.97
114,114,70,471.0,1.0,1093.0,720.0,2.22,1.815,0.709987,9.75,8.0,7.75,15.97
115,115,71,472.0,1.0,1101.0,718.0,2.22,1.835,0.709448,9.81,7.97,7.84,15.91
116,116,72,530.0,3.0,1183.0,720.0,2.219,1.855,0.709987,10.69,8.0,8.16,15.91
117,117,73,563.0,3.0,1234.0,720.0,2.219,1.875,0.709448,11.22,8.0,8.38,15.91
118,118,74,602.0,3.0,1274.0,720.0,2.219,1.895,0.709448,11.72,8.0,8.38,15.91
119,119,75,632.0,1.0,1280.0,720.0,2.219,1.915,0.709448,11.94,8.0,8.09,15.97
120,120,76,657.0,1.0,1280.0,720.0,2.219,1.934,0.711064,12.09,8.0,7.78,15.97
121,121,77,709.0,1.0,1280.0,720.0,2.218,1.954,0.709448,12.41,8.0,7.12,15.97
122,122,78,745.0,2.0,1280.0,720.0,2.218,1.972,0.713212,12.62,8.0,6.69,15.94
123,123,79,781.0,1.0,1280.0,720.0,2.218,1.985,0.717488,12.88,8.0,6.22,15.97
124,124,80,834.0,16.0,1280.0,720.0,2.217,1.997,0.725434,13.19,8.16,5.56,15.62
125,125,81,876.0,1.0,1280.0,720.0,2.217,2.004,0.730156,13.47,8.0,5.03,15.97
126,126,82,,,,,2.216,2.01,0.737948,0.0,0.0,0.0,0.0
127,127,83,,,,,2.216,2.017,0.74001,0.0,0.0,0.0,0.0
128,128,84,,,,,2.215,2.029,0.739495,0.0,0.0,0.0,0.0
129,129,85,1.0,29.0,221.0,552.0,2.213,2.042,0.737948,1.38,6.44,2.75,11.59
130,130,86,1.0,26.0,215.0,548.0,2.212,2.059,0.74001,1.34,6.38,2.66,11.59
131,131,87,1.0,16.0,242.0,560.0,2.21,2.079,0.739495,1.5,6.38,3.0,12.06
132,132,88,1.0,31.0,244.0,557.0,2.208,2.099,0.73898,1.5,6.53,3.03,11.69
133,133,89,1.0,46.0,203.0,566.0,2.206,2.118,0.739495,1.25,6.78,2.5,11.53
134,134,90,1.0,61.0,206.0,570.0,2.204,2.139,0.738464,1.28,7.0,2.56,11.28
135,135,91,1.0,62.0,201.0,579.0,2.202,2.158,0.741038,1.25,7.09,2.5,11.47
136,136,92,1.0,85.0,203.0,574.0,2.2,2.178,0.738464,1.25,7.28,2.5,10.84
137,137,93,1.0,104.0,199.0,584.0,2.199,2.198,0.73898,1.25,7.62,2.47,10.66
138,138,94,,,,,2.197,2.217,0.738464,0.0,0.0,0.0,0.0
139,139,95,1.0,188.0,165.0,581.0,2.195,2.237,0.74001,1.03,8.53,2.03,8.72
140,140,96,1.0,205.0,182.0,580.0,2.193,2.258,0.739495,1.12,8.69,2.25,8.31
141,141,97,1.0,198.0,159.0,595.0,2.191,2.277,0.73898,1.0,8.78,1.97,8.81
142,142,98,1.0,188.0,159.0,580.0,2.189,2.297,0.739495,1.0,8.53,1.97,8.69
143,143,99,,,,,2.187,2.317,0.73898,0.0,0.0,0.0,0.0
144,144,100,,,,,2.185,2.336,0.739495,0.0,0.0,0.0,0.0
145,145,101,,,,,2.183,2.356,0.739495,0.0,0.0,0.0,0.0
146,146,102,,,,,2.181,2.376,0.73898,0.0,0.0,0.0,0.0
147,147,103,,,,,2.179,2.396,0.739495,0.0,0.0,0.0,0.0
148,148,104,,,,,2.178,2.415,0.738464,0.0,0.0,0.0,0.0
149,149,105,,,,,2.176,2.435,0.739495,0.0,0.0,0.0,0.0
150,150,106,,,,,2.174,2.455,0.73898,0.0,0.0,0.0,0.0
151,151,107,,,,,2.172,2.475,0.73898,0.0,0.0,0.0,0.0
152,152,108,,,,,2.17,2.495,0.73898,0.0,0.0,0.0,0.0
153,153,109,,,,,2.168,2.515,0.739495,0.0,0.0,0.0,0.0
154,154,110,1.0,1.0,303.0,598.0,2.166,2.535,0.738464,1.88,6.62,3.75,13.25
155,155,111,1.0,1.0,360.0,598.0,2.164,2.555,0.740524,2.25,6.62,4.47,13.25
156,156,112,17.0,1.0,371.0,607.0,2.162,2.574,0.73898,2.41,6.75,4.41,13.44
157,157,113,49.0,1.0,399.0,606.0,2.16,2.594,0.739495,2.78,6.72,4.38,13.44
158,158,114,101.0,2.0,428.0,592.0,2.159,2.614,0.739495,3.28,6.59,4.06,13.09
159,159,115,117.0,1.0,464.0,609.0,2.157,2.634,0.738464,3.62,6.75,4.31,13.5
160,160,116,116.0,1.0,460.0,606.0,2.155,2.653,0.739495,3.59,6.72,4.28,13.44
161,161,117,117.0,1.0,472.0,610.0,2.153,2.673,0.73898,3.66,6.75,4.44,13.53
162,162,118,110.0,1.0,463.0,607.0,2.151,2.693,0.739495,3.56,6.75,4.41,13.44
163,163,119,99.0,1.0,460.0,599.0,2.149,2.713,0.739495,3.47,6.66,4.5,13.28
164,164,120,86.0,1.0,461.0,605.0,2.147,2.732,0.73898,3.41,6.72,4.69,13.41
165,165,121,,,,,2.145,2.752,0.73898,0.0,0.0,0.0,0.0
166,166,122,65.0,1.0,453.0,611.0,2.143,2.772,0.739495,3.22,6.78,4.84,13.53
167,167,123,62.0,1.0,448.0,609.0,2.141,2.792,0.73898,3.19,6.75,4.81,13.5
168,168,124,43.0,1.0,437.0,614.0,2.14,2.812,0.73898,3.0,6.81,4.91,13.59
169,169,125,43.0,1.0,443.0,622.0,2.138,2.832,0.73898,3.03,6.91,5.0,13.78
170,170,126,30.0,1.0,440.0,607.0,2.136,2.852,0.73898,2.94,6.75,5.12,13.44
171,171,127,27.0,4.0,425.0,617.0,2.134,2.871,0.74001,2.81,6.88,4.97,13.59
172,172,128,29.0,1.0,436.0,621.0,2.132,2.891,0.739495,2.88,6.91,5.06,13.75
173,173,129,25.0,1.0,423.0,629.0,2.13,2.911,0.73898,2.78,7.0,4.97,13.94
174,174,130,17.0,1.0,418.0,626.0,2.128,2.931,0.739495,2.69,6.94,5.0,13.88
175,175,131,3.0,1.0,409.0,626.0,2.126,2.951,0.74001,2.56,6.94,5.06,13.88
176,176,132,9.0,1.0,390.0,620.0,2.124,2.97,0.737948,2.47,6.88,4.75,13.75
177,177,133,5.0,1.0,387.0,626.0,2.122,2.99,0.739495,2.44,6.94,4.75,13.88
178,178,134,1.0,1.0,399.0,632.0,2.12,3.01,0.739495,2.5,7.0,4.97,14.0
179,179,135,1.0,2.0,393.0,629.0,2.119,3.03,0.739495,2.44,7.0,4.88,13.91
180,180,136,1.0,1.0,444.0,643.0,2.117,3.049,0.73898,2.75,7.12,5.53,14.25
181,181,137,67.0,2.0,491.0,634.0,2.115,3.07,0.739495,3.47,7.06,5.28,14.03
182,182,138,100.0,5.0,538.0,634.0,2.113,3.089,0.739495,3.97,7.06,5.47,13.97
183,183,139,117.0,2.0,537.0,641.0,2.111,3.109,0.73898,4.06,7.12,5.25,14.19
184,184,140,169.0,1.0,624.0,636.0,2.109,3.129,0.739495,4.94,7.06,5.69,14.09
185,185,141,217.0,1.0,643.0,635.0,2.107,3.149,0.73898,5.38,7.06,5.31,14.06
186,186,142,262.0,1.0,677.0,639.0,2.105,3.168,0.739495,5.84,7.09,5.19,14.16
187,187,143,287.0,2.0,693.0,642.0,2.103,3.188,0.74001,6.12,7.12,5.06,14.22
188,188,144,351.0,1.0,765.0,645.0,2.102,3.205,0.742065,6.97,7.16,5.16,14.28
189,189,145,389.0,1.0,775.0,650.0,2.1,3.22,0.746662,7.25,7.22,4.81,14.41
190,190,146,437.0,1.0,834.0,653.0,2.099,3.23,0.754246,7.94,7.25,4.94,14.47
191,191,147,473.0,1.0,867.0,654.0,2.098,3.238,0.760738,8.38,7.25,4.91,14.5
192,192,147,1.0,210.0,149.0,498.0,2.098,3.238,0.760738,0.94,7.84,1.84,6.38
193,193,148,490.0,1.0,906.0,664.0,2.097,3.243,0.766173,8.72,7.38,5.19,14.72
194,194,148,1.0,206.0,161.0,494.0,2.097,3.243,0.766173,1.0,7.75,2.0,6.38
195,195,149,515.0,2.0,922.0,662.0,2.096,3.245,0.771554,8.97,7.38,5.06,14.66
196,196,149,1.0,205.0,197.0,501.0,2.096,3.245,0.771554,1.22,7.84,2.44,6.56
197,197,150,1.0,208.0,186.0,496.0,2.096,3.246,0.775433,1.16,7.81,2.31,6.38
198,198,150,506.0,3.0,901.0,660.0,2.096,3.246,0.775433,8.78,7.34,4.94,14.59
199,199,151,1.0,211.0,194.0,496.0,2.096,3.246,0.781674,1.19,7.84,2.41,6.31
200,200,151,503.0,3.0,915.0,666.0,2.096,3.246,0.781674,8.84,7.41,5.12,14.72
201,201,152,1.0,208.0,190.0,498.0,2.096,3.246,0.787838,1.19,7.84,2.34,6.44
202,202,152,530.0,1.0,929.0,671.0,2.096,3.246,0.787838,9.09,7.44,4.97,14.88
203,203,153,1.0,207.0,190.0,499.0,2.096,3.246,0.792992,1.19,7.84,2.34,6.47
204,204,153,543.0,2.0,935.0,678.0,2.096,3.246,0.792992,9.22,7.53,4.88,15.0
205,205,154,1.0,200.0,177.0,495.0,2.096,3.246,0.799472,1.09,7.69,2.19,6.53
206,206,154,502.0,1.0,931.0,669.0,2.096,3.246,0.799472,8.94,7.44,5.34,14.84
207,207,155,1.0,202.0,186.0,504.0,2.096,3.246,0.804498,1.16,7.84,2.31,6.69
208,208,155,498.0,1.0,936.0,671.0,2.096,3.246,0.804498,8.94,7.44,5.47,14.88
209,209,156,1.0,199.0,184.0,500.0,2.096,3.246,0.810365,1.12,7.75,2.28,6.69
210,210,156,493.0,5.0,941.0,675.0,2.096,3.246,0.810365,8.94,7.53,5.59,14.88
211,211,157,2.0,200.0,164.0,503.0,2.096,3.246,0.81571,1.03,7.78,2.0,6.72
212,212,157,480.0,1.0,936.0,681.0,2.096,3.246,0.81571,8.84,7.56,5.69,15.09
213,213,158,1.0,201.0,151.0,491.0,2.096,3.248,0.818356,0.94,7.69,1.88,6.44
214,214,158,472.0,1.0,919.0,678.0,2.096,3.248,0.818356,8.69,7.53,5.56,15.03
215,215,159,1.0,197.0,155.0,501.0,2.094,3.253,0.819235,0.97,7.75,1.91,6.75
216,216,159,477.0,1.0,942.0,688.0,2.094,3.253,0.819235,8.84,7.62,5.81,15.25
217,217,160,1.0,196.0,158.0,499.0,2.091,3.26,0.819673,0.97,7.69,1.94,6.72
218,218,160,468.0,1.0,933.0,692.0,2.091,3.26,0.819673,8.75,7.69,5.81,15.34
219,219,161,1.0,201.0,137.0,503.0,2.087,3.272,0.819235,0.84,7.81,1.69,6.69
220,220,161,462.0,5.0,941.0,701.0,2.087,3.272,0.819235,8.75,7.84,5.97,15.44
221,221,162,1.0,198.0,135.0,505.0,2.082,3.286,0.820111,0.84,7.78,1.66,6.81
222,222,162,465.0,1.0,963.0,714.0,2.082,3.286,0.820111,8.91,7.91,6.22,15.84
223,223,163,1.0,204.0,139.0,508.0,2.076,3.302,0.819673,0.88,7.91,1.72,6.75
224,224,163,455.0,2.0,953.0,708.0,2.076,3.302,0.819673,8.78,7.88,6.22,15.69
225,225,164,1.0,205.0,153.0,505.0,2.069,3.321,0.819235,0.94,7.88,1.88,6.66
226,226,164,455.0,2.0,964.0,720.0,2.069,3.321,0.819235,8.84,8.0,6.34,15.94
227,227,165,1.0,207.0,158.0,511.0,2.061,3.34,0.819235,0.97,7.97,1.94,6.75
228,228,165,456.0,1.0,968.0,719.0,2.061,3.34,0.819235,8.88,8.0,6.38,15.94
229,229,166,1.0,204.0,134.0,526.0,2.055,3.358,0.818796,0.81,8.09,1.66,7.12
230,230,166,451.0,3.0,962.0,720.0,2.055,3.358,0.818796,8.81,8.0,6.38,15.91
231,231,167,1.0,213.0,122.0,517.0,2.048,3.377,0.819235,0.75,8.09,1.5,6.75
232,232,167,442.0,5.0,969.0,720.0,2.048,3.377,0.819235,8.81,8.03,6.56,15.88
233,233,168,1.0,215.0,131.0,519.0,2.041,3.396,0.819235,0.81,8.12,1.62,6.75
234,234,168,429.0,1.0,980.0,720.0,2.041,3.396,0.819235,8.78,8.0,6.88,15.97
235,235,169,430.0,1.0,974.0,720.0,2.034,3.414,0.819235,8.75,8.0,6.78,15.97
236,236,169,1.0,259.0,120.0,523.0,2.034,3.414,0.819235,0.75,8.69,1.47,5.84
237,237,170,421.0,2.0,973.0,720.0,2.027,3.433,0.819235,8.69,8.0,6.88,15.94
238,238,170,1.0,277.0,127.0,521.0,2.027,3.433,0.819235,0.78,8.84,1.56,5.41
239,239,171,422.0,1.0,993.0,720.0,2.02,3.452,0.819673,8.81,8.0,7.12,15.97
240,240,171,1.0,276.0,126.0,519.0,2.02,3.452,0.819673,0.78,8.81,1.56,5.38
241,241,172,416.0,1.0,992.0,720.0,2.013,3.471,0.819235,8.78,8.0,7.19,15.97
242,242,172,1.0,279.0,104.0,522.0,2.013,3.471,0.819235,0.62,8.88,1.28,5.38
243,243,173,439.0,2.0,1007.0,720.0,2.006,3.489,0.819235,9.03,8.0,7.09,15.94
244,244,173,1.0,274.0,121.0,516.0,2.006,3.489,0.819235,0.75,8.75,1.5,5.38
245,245,174,476.0,3.0,1029.0,720.0,2.0,3.508,0.819673,9.38,8.0,6.91,15.91
246,246,174,1.0,208.0,158.0,525.0,2.0,3.508,0.819673,0.97,8.12,1.94,7.03
247,247,175,519.0,3.0,1095.0,720.0,1.993,3.527,0.819235,10.06,8.0,7.19,15.91
248,248,175,1.0,200.0,196.0,527.0,1.993,3.527,0.819235,1.22,8.06,2.44,7.25
249,249,176,545.0,3.0,1149.0,720.0,1.986,3.545,0.819235,10.56,8.0,7.53,15.91
250,250,176,1.0,199.0,229.0,526.0,1.986,3.545,0.819235,1.44,8.03,2.84,7.25
251,251,177,2.0,205.0,250.0,519.0,1.979,3.564,0.819235,1.56,8.03,3.09,6.97
252,252,177,572.0,2.0,1172.0,720.0,1.979,3.564,0.819235,10.88,8.0,7.5,15.94
253,253,178,29.0,208.0,289.0,525.0,1.972,3.582,0.819235,1.97,8.12,3.25,7.03
254,254,178,607.0,4.0,1221.0,720.0,1.972,3.582,0.819235,11.41,8.03,7.66,15.91
255,255,179,70.0,209.0,329.0,526.0,1.965,3.601,0.819673,2.47,8.12,3.22,7.03
256,256,179,651.0,2.0,1279.0,720.0,1.965,3.601,0.819673,12.06,8.0,7.84,15.94
257,257,180,106.0,213.0,369.0,531.0,1.958,3.62,0.819235,2.94,8.25,3.28,7.06
258,258,180,714.0,2.0,1280.0,720.0,1.958,3.62,0.819235,12.44,8.0,7.06,15.94
259,259,181,156.0,217.0,418.0,540.0,1.951,3.639,0.819673,3.56,8.38,3.25,7.16
260,260,181,757.0,1.0,1280.0,720.0,1.951,3.639,0.819673,12.72,8.0,6.53,15.97
261,261,182,200.0,220.0,452.0,524.0,1.944,3.657,0.819235,4.06,8.25,3.12,6.75
262,262,182,791.0,2.0,1277.0,720.0,1.944,3.657,0.819235,12.91,8.0,6.06,15.94
263,263,183,,,,,1.937,3.676,0.819673,0.0,0.0,0.0,0.0
264,264,184,283.0,227.0,537.0,537.0,1.93,3.695,0.819235,5.12,8.47,3.16,6.88
265,265,184,858.0,5.0,1280.0,720.0,1.93,3.695,0.819235,13.34,8.03,5.25,15.88
266,266,185,318.0,231.0,561.0,535.0,1.924,3.713,0.819673,5.47,8.5,3.03,6.75
267,267,186,351.0,234.0,601.0,535.0,1.917,3.732,0.819235,5.94,8.53,3.12,6.69
268,268,186,1.0,179.0,175.0,497.0,1.917,3.732,0.819235,1.09,7.5,2.16,7.06
269,269,187,343.0,234.0,590.0,540.0,1.91,3.751,0.820111,5.81,8.59,3.06,6.78
270,270,187,2.0,182.0,166.0,498.0,1.91,3.751,0.820111,1.03,7.53,2.03,7.0
271,271,188,350.0,230.0,596.0,537.0,1.903,3.77,0.819673,5.91,8.5,3.06,6.81
272,272,188,1.0,178.0,177.0,501.0,1.903,3.77,0.819673,1.09,7.53,2.19,7.16
