,Unnamed: 0,image_number,xmin,ymin,xmax,ymax,x_values_odo,y_values_odo,z_values_odo,x_center,y_center,width,height
209,209,156,0.0,61.0,32.0,155.0,2.096,3.246,0.810365,16,108,32,93
210,210,156,86.0,1.0,164.0,210.0,2.096,3.246,0.810365,125,105,78,208
211,211,157,0.0,62.0,28.0,156.0,2.096,3.246,0.81571,14,109,28,94
212,212,157,84.0,0.0,163.0,211.0,2.096,3.246,0.81571,123,106,79,211
213,213,158,0.0,62.0,26.0,152.0,2.096,3.248,0.818356,13,107,26,90
214,214,158,82.0,0.0,160.0,210.0,2.096,3.248,0.818356,121,105,78,210
215,215,159,0.0,61.0,27.0,155.0,2.094,3.253,0.819235,13,108,26,94
216,216,159,83.0,0.0,164.0,214.0,2.094,3.253,0.819235,124,107,81,213
217,217,160,0.0,60.0,27.0,155.0,2.091,3.26,0.819673,13,107,27,94
218,218,160,81.0,0.0,163.0,215.0,2.091,3.26,0.819673,122,107,81,214
219,219,161,0.0,62.0,23.0,156.0,2.087,3.272,0.819235,12,109,23,93
220,220,161,80.0,1.0,164.0,218.0,2.087,3.272,0.819235,122,109,83,216
221,221,162,0.0,61.0,23.0,157.0,2.082,3.286,0.820111,11,109,23,95
222,222,162,81.0,0.0,168.0,222.0,2.082,3.286,0.820111,124,111,87,221
223,223,163,0.0,63.0,24.0,158.0,2.076,3.302,0.819673,12,110,24,94
224,224,163,79.0,0.0,166.0,220.0,2.076,3.302,0.819673,123,110,87,219
225,225,164,0.0,63.0,26.0,157.0,2.069,3.321,0.819235,13,110,26,93
226,226,164,79.0,0.0,168.0,224.0,2.069,3.321,0.819235,124,112,89,223
227,227,165,0.0,64.0,27.0,158.0,2.061,3.34,0.819235,13,111,27,94
228,228,165,79.0,0.0,169.0,223.0,2.061,3.34,0.819235,124,112,89,223
229,229,166,0.0,63.0,23.0,163.0,2.055,3.358,0.818796,11,113,23,100
230,230,166,78.0,0.0,168.0,224.0,2.055,3.358,0.818796,123,112,89,223
231,231,167,0.0,66.0,21.0,160.0,2.048,3.377,0.819235,10,113,21,94
232,232,167,77.0,1.0,169.0,224.0,2.048,3.377,0.819235,123,112,92,222
233,233,168,0.0,66.0,22.0,161.0,2.041,3.396,0.819235,11,114,22,94
234,234,168,75.0,0.0,171.0,224.0,2.041,3.396,0.819235,123,112,96,223
235,235,169,75.0,0.0,170.0,224.0,2.034,3.414,0.819235,122,112,95,223
236,236,169,0.0,80.0,21.0,162.0,2.034,3.414,0.819235,10,121,20,82
237,237,170,73.0,0.0,170.0,224.0,2.027,3.433,0.819235,121,112,96,223
238,238,170,0.0,86.0,22.0,162.0,2.027,3.433,0.819235,11,124,22,75
239,239,171,73.0,0.0,173.0,224.0,2.02,3.452,0.819673,123,112,99,223
240,240,171,0.0,85.0,22.0,161.0,2.02,3.452,0.819673,11,123,21,75
241,241,172,72.0,0.0,173.0,224.0,2.013,3.471,0.819235,123,112,100,223
242,242,172,0.0,86.0,18.0,162.0,2.013,3.471,0.819235,9,124,18,75
243,243,173,76.0,0.0,176.0,224.0,2.006,3.489,0.819235,126,112,99,223
244,244,173,0.0,85.0,21.0,160.0,2.006,3.489,0.819235,10,122,21,75
245,245,174,83.0,0.0,180.0,224.0,2.0,3.508,0.819673,131,112,96,223
246,246,174,0.0,64.0,27.0,163.0,2.0,3.508,0.819673,13,113,27,98
247,247,175,90.0,0.0,191.0,224.0,1.993,3.527,0.819235,141,112,100,223
248,248,175,0.0,62.0,34.0,163.0,1.993,3.527,0.819235,17,112,34,101
249,249,176,95.0,0.0,201.0,224.0,1.986,3.545,0.819235,148,112,105,223
250,250,176,0.0,61.0,40.0,163.0,1.986,3.545,0.819235,20,112,39,101
251,251,177,0.0,63.0,43.0,161.0,1.979,3.564,0.819235,22,112,43,97
252,252,177,100.0,0.0,205.0,224.0,1.979,3.564,0.819235,152,112,105,223
253,253,178,5.0,64.0,50.0,163.0,1.972,3.582,0.819235,27,113,45,98
254,254,178,106.0,1.0,213.0,224.0,1.972,3.582,0.819235,159,112,107,222
255,255,179,12.0,65.0,57.0,163.0,1.965,3.601,0.819673,34,114,45,98
256,256,179,113.0,0.0,223.0,224.0,1.965,3.601,0.819673,168,112,109,223
257,257,180,18.0,66.0,64.0,165.0,1.958,3.62,0.819235,41,115,46,98
258,258,180,124.0,0.0,224.0,224.0,1.958,3.62,0.819235,174,112,99,223
259,259,181,27.0,67.0,73.0,168.0,1.951,3.639,0.819673,50,117,45,100
260,260,181,132.0,0.0,224.0,224.0,1.951,3.639,0.819673,178,112,91,223
261,261,182,35.0,68.0,79.0,163.0,1.944,3.657,0.819235,57,115,44,94
262,262,182,138.0,0.0,223.0,224.0,1.944,3.657,0.819235,180,112,85,223
263,263,183,,,,,1.937,3.676,0.819673,0,0,0,0
264,264,184,49.0,70.0,93.0,167.0,1.93,3.695,0.819235,71,118,44,96
265,265,184,150.0,1.0,224.0,224.0,1.93,3.695,0.819235,187,112,73,222
266,266,185,55.0,71.0,98.0,166.0,1.924,3.713,0.819673,76,119,42,94
267,267,186,61.0,72.0,105.0,166.0,1.917,3.732,0.819235,83,119,43,93
268,268,186,0.0,55.0,30.0,154.0,1.917,3.732,0.819235,15,105,30,98
269,269,187,60.0,72.0,103.0,168.0,1.91,3.751,0.820111,81,120,43,95
270,270,187,0.0,56.0,29.0,154.0,1.91,3.751,0.820111,14,105,28,98
271,271,188,61.0,71.0,104.0,167.0,1.903,3.77,0.819673,82,119,43,95
272,272,188,0.0,55.0,30.0,155.0,1.903,3.77,0.819673,15,105,30,100
273,273,189,60.0,69.0,102.0,161.0,1.896,3.788,0.819235,81,115,42,92
274,274,189,0.0,53.0,28.0,153.0,1.896,3.788,0.819235,14,103,28,99
275,275,190,59.0,71.0,101.0,162.0,1.89,3.804,0.821858,80,116,41,90
276,276,190,0.0,55.0,30.0,152.0,1.89,3.804,0.821858,15,103,30,97
277,277,191,,,,,1.885,3.818,0.825761,0,0,0,0
278,278,192,57.0,66.0,102.0,164.0,1.881,3.828,0.831754,79,115,44,98
279,279,192,0.0,50.0,26.0,154.0,1.881,3.828,0.831754,13,102,26,104
280,280,193,56.0,65.0,99.0,164.0,1.877,3.835,0.837234,77,115,43,98
281,281,193,0.0,48.0,25.0,153.0,1.877,3.835,0.837234,12,100,24,105
282,282,194,56.0,66.0,101.0,164.0,1.875,3.84,0.842218,78,115,44,98
283,283,194,0.0,50.0,23.0,152.0,1.875,3.84,0.842218,11,101,23,102
284,284,195,55.0,66.0,99.0,163.0,1.874,3.843,0.846318,77,115,43,97
285,285,195,0.0,50.0,23.0,152.0,1.874,3.843,0.846318,11,101,23,101
286,286,196,57.0,65.0,100.0,166.0,1.874,3.843,0.849966,79,115,43,100
287,287,196,0.0,50.0,23.0,155.0,1.874,3.843,0.849966,12,102,23,105
288,288,197,63.0,65.0,106.0,166.0,1.874,3.843,0.855163,85,116,43,100
289,289,197,0.0,50.0,32.0,154.0,1.874,3.843,0.855163,16,102,32,103
290,290,198,70.0,66.0,113.0,164.0,1.874,3.843,0.859885,92,115,43,97
291,291,198,5.0,50.0,38.0,155.0,1.874,3.843,0.859885,21,102,33,104
292,292,199,76.0,65.0,120.0,167.0,1.874,3.843,0.864535,98,116,43,101
293,293,199,13.0,52.0,46.0,155.0,1.874,3.843,0.864535,29,103,33,102
294,294,200,18.0,51.0,50.0,155.0,1.874,3.843,0.869491,34,103,32,103
295,295,200,81.0,67.0,125.0,168.0,1.874,3.843,0.869491,103,117,43,100
296,296,201,87.0,69.0,132.0,168.0,1.874,3.843,0.873988,110,118,45,98
297,297,201,25.0,53.0,60.0,158.0,1.874,3.843,0.873988,42,106,35,104
298,298,202,33.0,56.0,65.0,155.0,1.874,3.843,0.878778,49,106,31,99
299,299,202,94.0,70.0,136.0,170.0,1.874,3.843,0.878778,115,120,41,99
300,300,203,102.0,70.0,143.0,170.0,1.874,3.843,0.883122,123,120,41,99
301,301,203,41.0,58.0,72.0,158.0,1.874,3.843,0.883122,56,108,30,100
302,302,204,45.0,59.0,77.0,161.0,1.874,3.843,0.887744,61,110,31,101
303,303,204,106.0,71.0,147.0,171.0,1.874,3.843,0.887744,126,121,40,100
304,304,205,49.0,59.0,80.0,158.0,1.874,3.843,0.892278,65,108,30,99
305,305,205,109.0,68.0,154.0,174.0,1.874,3.843,0.892278,131,121,44,106
306,306,206,48.0,59.0,79.0,160.0,1.874,3.843,0.896045,64,109,30,101
307,307,206,109.0,71.0,153.0,173.0,1.874,3.843,0.896045,131,122,44,101
308,308,207,49.0,60.0,77.0,158.0,1.874,3.843,0.900749,63,109,28,98
309,309,207,109.0,71.0,153.0,173.0,1.874,3.843,0.900749,131,122,44,101
310,310,208,47.0,58.0,78.0,156.0,1.873,3.844,0.902403,62,107,30,98
311,311,208,109.0,70.0,153.0,169.0,1.873,3.844,0.902403,131,119,44,99
312,312,209,47.0,57.0,78.0,158.0,1.869,3.849,0.902733,63,107,30,101
313,313,209,108.0,67.0,152.0,168.0,1.869,3.849,0.902733,130,117,44,100
314,314,210,47.0,57.0,76.0,157.0,1.864,3.855,0.90339,61,107,28,99
315,315,210,108.0,66.0,152.0,170.0,1.864,3.855,0.90339,130,118,44,103
316,316,211,46.0,57.0,76.0,156.0,1.856,3.864,0.902733,61,106,29,99
317,317,211,107.0,66.0,151.0,169.0,1.856,3.864,0.902733,129,118,43,102
318,318,212,45.0,57.0,75.0,159.0,1.847,3.875,0.90339,60,108,30,101
319,319,212,107.0,68.0,152.0,172.0,1.847,3.875,0.90339,130,120,45,104
320,320,213,42.0,56.0,74.0,160.0,1.836,3.889,0.902733,58,108,31,104
321,321,213,106.0,66.0,150.0,174.0,1.836,3.889,0.902733,128,120,43,108
322,322,214,42.0,58.0,74.0,161.0,1.823,3.905,0.903062,58,109,31,103
323,323,214,105.0,68.0,152.0,177.0,1.823,3.905,0.903062,128,123,46,108
324,324,215,42.0,58.0,72.0,163.0,1.81,3.92,0.903062,57,111,30,104
325,325,215,105.0,67.0,149.0,179.0,1.81,3.92,0.903062,127,123,43,111
326,326,216,40.0,59.0,75.0,163.0,1.798,3.935,0.903062,57,111,34,104
